from_stop_id,to_stop_id,delay_count,entries_count,avg_delay,median_delay,max_delay
8000001,8000001,46,87,154,30,2820
8000001,8000085,18,22,350,165,2070
8000001,8000207,7,7,561,390,1350
8000001,8000208,31,41,110,60,1110
8000002,8000078,13,17,71,30,210
8000002,8000170,9,9,110,90,270
8000004,8000004,53,103,198,30,3540
8000004,8000036,9,13,53,60,150
8000004,8000152,15,18,240,120,1770
8000004,8000162,14,17,74,60,300
8000004,8000196,9,16,240,30,3030
8000004,8000297,38,52,215,30,2310
8000009,8000009,62,79,228,90,1440
8000009,8000067,9,10,336,225,1110
8000009,8000091,13,22,150,30,870
8000009,8000122,15,23,173,30,1350
8000009,8000284,42,55,167,90,1410
8000013,8000013,216,248,415,180,7290
8000013,8000057,32,48,111,30,1470
8000013,8000078,50,60,210,135,900
8000013,8000139,28,33,340,180,2040
8000013,8000170,27,30,403,150,2700
8000013,8000260,14,15,214,180,510
8000013,8000261,11,11,1484,420,7470
8000013,8004158,97,114,525,180,5700
8000025,8000025,93,118,177,90,2070
8000025,8000228,47,53,182,120,1980
8000025,8000260,35,36,135,90,930
8000025,8000284,4,7,321,30,1860
8000025,8001844,65,71,231,210,810
8000025,8010101,12,15,228,60,1290
8000029,8000029,63,76,228,120,2370
8000029,8000115,19,25,254,90,1980
8000029,8000128,3,3,60,30,120
8000029,8003200,23,39,150,90,780
8000029,8010097,16,18,160,105,600
8000031,8000031,126,147,583,180,6300
8000031,8000068,65,73,413,210,4080
8000031,8000244,1,1,2850,2850,2850
8000031,8000377,68,92,608,90,6270
8000036,8000004,14,14,163,105,600
8000036,8000036,81,87,718,450,4650
8000036,8000149,22,22,900,615,3060
8000036,8000152,23,23,1033,1020,2100
8000036,8000162,44,66,221,30,3690
8000036,8000252,1,1,2190,2190,2190
8000036,8002461,41,62,202,60,4590
8000039,8000039,67,91,229,90,1770
8000039,8000045,33,40,177,120,1020
8000039,8000189,23,24,224,135,960
8000039,8000206,5,5,648,480,1620
8000039,8000236,0,1,0,0,0
8000039,8000240,34,53,239,60,2160
8000041,8000041,330,423,412,120,5340
8000041,8000080,157,181,515,180,5280
8000041,8000086,0,1,-30,-30,-30
8000041,8000098,169,211,362,90,4620
8000041,8000192,33,35,99,60,330
8000041,8000251,23,34,269,90,2700
8000044,8000044,143,182,438,210,4770
8000044,8000206,17,17,701,450,2580
8000044,8000207,89,105,315,180,3210
8000044,8000310,55,68,432,180,4770
8000045,8000039,29,38,211,60,1200
8000045,8000045,63,79,201,90,1080
8000045,8000206,30,41,179,90,1020
8000046,8000046,24,24,596,225,1980
8000046,8000074,12,14,752,600,2040
8000046,8000532,2,2,225,225,270
8000046,8003020,34,41,168,60,1320
8000046,8005556,16,18,215,45,2250
8000049,8000049,47,55,597,150,6660
8000049,8000128,8,9,163,150,360
8000049,8000152,15,17,229,150,870
8000049,8000159,17,31,175,30,1740
8000049,8004760,0,1,-30,-30,-30
8000049,8006552,9,10,1848,825,6720
8000049,8010224,8,9,607,150,2340
8000050,8000050,71,84,324,120,3180
8000050,8000070,22,29,199,60,1800
8000050,8000147,16,20,752,540,3210
8000050,8000152,5,7,360,120,1500
8000050,8000168,8,9,273,180,690
8000050,8000263,4,4,225,210,360
