from_stop_id,to_stop_id,delay_count,entries_count,avg_delay,median_delay,max_delay
8000001,8000001,47,87,143,30,1470
8000001,8000085,16,20,300,180,1200
8000001,8000086,20,21,486,330,1470
8000001,8000207,6,7,531,510,1380
8000001,8000208,30,41,179,60,2220
8000002,8000002,15,15,232,150,630
8000002,8000078,17,18,232,180,1050
8000002,8000170,7,9,150,120,450
8000002,8000329,11,17,102,60,690
8000002,8001751,7,7,279,330,450
8000004,8000004,51,103,203,0,2160
8000004,8000036,10,13,372,390,870
8000004,8000152,12,18,70,75,210
8000004,8000162,17,17,461,420,1680
8000004,8000196,6,16,356,0,2910
8000004,8000297,35,52,339,225,2100
8000009,8000009,82,95,164,90,1530
8000009,8000067,14,18,88,60,540
8000009,8000091,20,22,150,60,690
8000009,8000122,19,24,161,135,510
8000009,8000284,51,63,143,90,1380
8000013,8000013,193,230,444,180,5520
8000013,8000057,23,42,122,30,960
8000013,8000078,52,59,409,150,3510
8000013,8000139,25,32,433,105,2280
8000013,8000170,25,30,221,120,1890
8000013,8000261,3,4,712,690,1470
8000013,8000262,4,4,472,345,960
8000013,8004158,93,109,599,210,5430
8000025,8000025,90,118,245,120,3540
8000025,8000228,42,53,187,90,1140
8000025,8000260,32,36,228,90,1740
8000025,8000284,7,7,163,150,300
8000025,8001844,69,73,243,150,1500
8000025,8010101,13,15,558,270,3630
8000029,8000029,63,75,336,180,2910
8000029,8000115,21,25,439,150,2610
8000029,8000128,3,3,160,150,210
8000029,8003200,30,38,242,135,1200
8000029,8010097,15,18,172,150,420
8000031,8000031,118,144,290,90,3630
8000031,8000068,61,71,251,90,3570
8000031,8000244,1,1,60,60,60
8000031,8000377,71,91,300,120,2370
8000036,8000004,12,14,834,870,1830
8000036,8000036,104,111,971,450,10320
8000036,8000149,20,22,1229,1080,4380
8000036,8000152,23,23,1984,1320,5640
8000036,8000162,60,77,423,90,3630
8000036,8000252,1,1,11220,11220,11220
8000036,8000732,0,1,0,0,0
8000036,8002461,51,67,201,90,1140
