from_stop_id,to_stop_id,delay_count,entries_count,avg_delay,median_delay,max_delay
8000001,8000001,50,87,164,30,4620
8000001,8000085,22,22,239,210,600
8000001,8000086,16,21,353,210,1290
8000001,8000207,6,7,480,210,2040
8000001,8000208,25,41,100,30,1230
8000002,8000002,13,16,287,240,1350
8000002,8000078,15,18,335,180,1500
8000002,8000170,8,9,87,60,240
8000002,8000329,7,8,232,240,480
8000002,8001751,6,8,330,195,1320
8000004,8000004,51,103,171,0,3120
8000004,8000036,9,13,95,90,330
8000004,8000152,16,18,247,90,1380
8000004,8000162,10,17,64,60,240
8000004,8000196,15,16,591,210,3120
8000004,8000297,32,52,145,30,1620
8000009,8000009,81,95,400,180,3570
8000009,8000067,15,18,210,150,570
8000009,8000091,18,22,330,105,3360
8000009,8000122,19,24,458,90,2460
8000009,8000284,56,63,289,120,1950
8000013,8000013,238,263,802,300,10080
8000013,8000057,30,48,89,30,930
8000013,8000078,63,65,592,270,3360
8000013,8000139,32,33,545,180,3600
8000013,8000170,25,30,839,165,6180
8000013,8000260,14,15,448,90,1590
8000013,8000261,5,7,1491,510,6180
8000013,8000262,3,4,3682,2355,10020
8000013,8004158,109,119,1037,540,9060
8000025,8000025,104,118,482,270,3780
8000025,8000228,48,53,336,180,1770
8000025,8000260,35,36,294,120,2280
8000025,8000284,6,7,429,150,1470
8000025,8001844,70,73,496,270,3300
8000025,8010101,14,15,912,150,3750
8000029,8000029,69,75,329,210,1890
8000029,8000115,17,21,429,300,2280
8000029,8000128,2,3,80,30,210
8000029,8003200,31,39,263,120,1860
8000029,8010097,13,18,112,75,360
8000031,8000031,129,145,557,210,8400
8000031,8000068,64,71,636,300,8400
8000031,8000244,1,1,240,240,240
8000031,8000377,80,92,470,180,2730
8000036,8000004,14,14,300,105,1290
8000036,8000036,99,115,554,210,4800
8000036,8000149,22,22,205,135,720
8000036,8000152,22,23,905,780,2310
8000036,8000162,50,79,394,60,4800
8000036,8000252,1,1,1470,1470,1470
8000036,8000732,1,1,330,330,330
8000036,8002461,44,69,164,60,3570
8000039,8000039,74,89,807,330,10260
8000039,8000045,31,39,372,180,1950
8000039,8000189,21,24,175,105,690
8000039,8000206,5,5,2502,540,10230
8000039,8000236,1,1,60,60,60
8000039,8000240,40,51,817,330,5610
8000041,8000041,356,438,535,180,8310
8000041,8000080,168,188,835,315,8250
8000041,8000086,1,2,120,120,240
8000041,8000098,170,215,343,150,3960
8000041,8000192,33,34,86,60,270
8000041,8000251,29,34,169,90,570
8000044,8000044,67,82,872,540,7110
8000044,8000207,37,42,704,375,3060
8000044,8000310,50,57,904,420,7080
8000045,8000039,33,37,1093,570,5880
8000045,8000045,66,77,702,300,5760
8000045,8000206,33,40,473,240,2100
8000046,8000046,20,24,162,120,840
8000046,8000074,10,14,154,120,480
8000046,8000532,2,2,495,495,810
8000046,8003020,20,41,53,0,390
8000046,8005556,14,20,42,60,210
8000049,8000049,16,34,66,0,540
8000049,8000152,8,16,47,15,270
8000049,8000159,19,31,85,30,1500
8000049,8004760,0,1,-60,-60,-60
8000049,8010224,5,8,158,105,540
8000050,8000050,108,119,746,180,7860
8000050,8000070,25,29,283,90,1170
8000050,8000147,20,20,2408,1665,6780
8000050,8000152,7,9,80,60,360
8000050,8000263,4,4,3825,3870,7530
8000050,8000291,1,1,90,90,90
8000050,8000294,16,19,276,120,2580
8000050,8001443,18,22,161,60,750
8000050,8006076,24,32,185,60,2070
8000055,8000055,233,300,153,60,2880
8000055,8000068,0,1,-120,-120,-120
8000055,8000096,3,5,90,60,300
8000055,8000191,13,15,240,30,1740
8000055,8000339,12,13,65,60,150
8000055,8001920,6,6,220,150,690
8000055,8003184,113,137,209,90,2820
8000055,8006053,1,1,60,60,60
8000055,8006421,54,73,123,60,1110
8000057,8000013,40,48,231,135,990
8000057,8000057,139,167,210,120,1800
8000057,8000194,37,51,209,90,1800
8000057,8000249,24,30,205,180,870
8000057,8004158,44,50,397,150,3420
8000058,8000058,38,47,213,60,2700
8000058,8002549,5,6,725,210,2580
8000058,8002554,15,26,103,30,750
8000058,8010216,5,10,186,30,1590
8000058,8010324,10,16,101,30,570
8000059,8000059,59,87,96,60,870
8000059,8000162,26,35,89,60,420
8000059,8000252,2,6,-5,-15,150
8000059,8000294,23,27,161,120,930
8000059,8000732,1,2,60,60,120
8000064,8000064,19,23,610,180,3300
8000064,8000152,28,47,190,30,3270
8000064,8000168,12,13,448,210,1770
8000067,8000009,16,18,640,375,2310
8000067,8000067,29,34,427,225,2160
8000067,8000096,10,11,496,330,1440
8000067,8001751,6,8,120,90,360
8000068,8000031,63,74,425,150,2790
8000068,8000068,131,148,498,255,8400
8000068,8000105,66,74,601,255,8400
8000068,8000156,1,1,210,210,210
8000068,8000377,1,1,540,540,540
8000068,8002041,1,1,180,180,180
8000068,8070003,1,1,720,720,720
8000070,8000050,18,29,90,60,330
8000070,8000070,49,58,204,90,1170
8000070,8000291,2,2,825,825,1170
8000070,8000522,19,27,250,90,1170
8000073,8000073,20,51,159,0,1470
8000073,8000290,0,1,0,0,0
8000073,8001790,9,18,145,15,1500
8000073,8003400,14,20,330,135,1200
8000074,8000046,9,13,205,90,750
8000074,8000074,11,16,204,120,690
8000074,8000383,23,29,123,90,840
8000076,8000076,78,101,313,120,3120
8000076,8000149,41,51,215,120,1980
8000076,8000571,44,50,446,120,3150
8000076,8000961,21,34,80,30,960
8000078,8000002,17,19,431,300,1740
8000078,8000013,60,70,349,240,2700
8000078,8000078,73,89,415,210,4020
8000078,8000122,24,28,590,315,4080
8000078,8000284,5,5,690,270,2220
8000080,8000041,154,184,371,150,3930
8000080,8000080,214,252,643,270,6060
8000080,8000142,30,39,223,60,2640
8000080,8000149,95,109,739,360,3900
8000080,8000192,56,69,109,90,1080
8000080,8000251,50,78,144,30,1860
8000080,8000263,27,38,1221,780,6030
8000080,8000307,6,6,135,105,240
8000080,8000961,13,20,162,30,1320
8000082,8000082,331,389,522,240,7200
8000082,8000085,176,192,636,300,7200
8000082,8000086,170,197,519,240,3870
8000085,8000001,22,22,420,390,1110
8000085,8000082,161,197,410,150,3810
8000085,8000085,407,483,638,240,10920
8000085,8000086,57,64,1511,690,10920
8000085,8000087,54,58,528,255,7140
8000085,8000207,92,107,596,180,6840
8000085,8003368,34,40,872,555,7200
8000085,8073368,42,50,583,375,2850
8000086,8000001,15,19,448,150,2760
8000086,8000082,167,192,571,240,7200
8000086,8000085,59,67,796,390,6810
8000086,8000086,486,566,697,270,9660
8000086,8000098,89,94,1194,660,6840
8000086,8000259,141,164,598,225,8400
8000086,8000286,32,47,579,60,4560
8000087,8000085,38,57,261,90,2610
8000087,8000087,109,144,394,120,6240
8000087,8000207,9,10,891,690,3300
8000087,8000266,66,72,501,150,6240
8000087,8003368,47,57,238,120,1560
8000087,8073368,6,8,161,105,450
8000091,8000009,20,22,634,225,3090
8000091,8000091,34,44,530,165,3330
8000091,8000260,18,22,556,120,3570
8000095,8000095,33,41,180,120,1920
8000095,8000298,1,1,1980,1980,1980
8000095,8000301,0,1,-30,-30,-30
8000095,8000309,4,4,390,165,1140
8000096,8000055,5,5,186,120,450
8000096,8000067,10,11,562,540,1530
8000096,8000096,38,42,1501,765,10650
8000096,8000156,2,2,585,585,1140
8000096,8000170,17,20,1150,1020,5580
8000096,8000191,2,2,225,225,360
8000096,8000235,13,24,74,30,450
8000096,8000244,20,28,1342,240,8670
8000096,8000302,1,1,120,120,120
8000096,8001055,4,9,23,0,120
8000096,8001920,16,19,120,90,450
8000096,8005424,0,1,-30,-30,-30
8000096,8005776,1,2,15,15,30
8000096,8006053,24,34,117,60,600
8000096,8006421,4,5,324,90,1140
8000098,8000041,188,221,704,210,8340
8000098,8000086,81,91,635,300,6870
8000098,8000098,548,639,587,240,8340
8000098,8000118,98,110,500,180,5580
8000098,8000147,2,2,300,300,360
8000098,8000259,163,200,415,180,4140
8000098,8000263,6,6,2225,1290,6000
8000098,8000307,17,18,347,345,1050
8000101,8000101,1,24,5,0,150
8000101,8000177,15,16,56,60,180
8000101,8000299,1,1,90,90,90
8000101,8001833,1,21,1,0,30
8000102,8000102,39,78,62,15,720
8000102,8002370,23,41,59,30,270
8000102,8004838,17,39,66,0,720
8000103,8000103,4,6,310,135,1440
8000103,8000271,0,1,-750,-750,-750
8000103,8000312,1,2,195,195,390
8000103,8005362,11,19,69,30,390
8000105,8000068,63,77,343,120,2730
8000105,8000105,77,142,439,30,5640
8000105,8000111,14,15,238,90,780
8000105,8000115,13,18,558,360,2430
8000105,8000150,25,25,846,750,3000
8000105,8000156,1,1,2850,2850,2850
8000105,8000240,13,16,88,60,240
8000105,8000244,40,54,334,150,1830
8000105,8000260,16,16,639,420,3870
8000105,8001920,1,1,90,90,90
8000105,8002041,61,65,225,120,1710
8000105,8002042,54,78,97,30,1470
8000105,8003200,8,8,300,150,1320
8000105,8010097,1,1,30,30,30
8000105,8010101,7,7,934,600,2490
8000105,8070003,50,65,757,180,5910
8000105,8070004,37,43,317,120,2190
8000107,8000107,128,223,202,30,4050
8000107,8000191,1,1,90,90,90
8000107,8000290,51,61,135,60,1620
8000107,8000774,7,8,202,90,540
8000108,8000108,39,44,790,120,10950
8000108,8000116,9,9,287,150,1050
8000111,8000105,8,12,548,105,2610
8000111,8000111,108,152,238,105,3000
8000111,8000124,15,19,261,180,930
8000111,8000150,17,20,180,90,1380
8000111,8000728,39,57,208,60,3000
8000111,8002042,66,88,139,90,930
8000114,8000114,238,270,255,120,3300
8000114,8000284,122,135,312,150,3270
8000114,8001844,81,92,236,120,1680
8000115,8000029,21,22,327,240,1470
8000115,8000105,14,18,503,315,3090
8000115,8000115,96,113,722,210,6030
8000115,8000128,2,2,150,150,150
8000115,8000150,43,44,339,180,3540
8000115,8000260,13,15,230,150,1050
8000115,8002041,1,1,240,240,240
8000115,8003200,25,33,1295,810,6060
8000115,8010097,17,19,660,330,2700
8000115,8010101,2,2,630,630,630
8000116,8000108,8,9,3373,2400,10980
8000116,8000116,17,18,1852,495,11010
8000116,8000320,0,1,0,0,0
8000116,8004885,7,7,390,330,1200
8000116,8005940,1,1,180,180,180
8000118,8000098,100,113,371,180,3660
8000118,8000118,194,223,413,180,5490
8000118,8000192,116,142,393,120,4470
8000118,8000307,2,2,2700,2700,5370
8000122,8000009,19,23,350,90,3780
8000122,8000078,18,26,141,90,630
8000122,8000122,55,63,318,120,3960
8000122,8000261,15,19,221,150,1350
8000122,8000284,36,43,237,90,1770
8000124,8000111,16,18,513,150,2760
8000124,8000124,101,120,230,90,2820
8000124,8000337,41,51,235,90,2760
8000124,8000383,22,28,93,30,690
8000124,8000728,50,59,195,120,2250
8000127,8000127,36,39,282,210,1560
8000127,8000170,18,20,213,165,660
8000127,8000302,19,19,325,210,1770
8000128,8000128,100,125,697,180,6060
8000128,8000150,0,1,-2880,-2880,-2880
8000128,8000152,48,54,1014,330,5880
8000128,8003200,40,53,406,90,3060
8000128,8003487,6,9,377,120,2160
8000128,8010097,2,7,-21,0,90
8000128,8010101,0,1,-480,-480,-480
8000128,8010136,8,9,137,150,270
8000129,8000129,30,38,418,150,3030
8000129,8000337,24,30,346,75,2970
8000129,8000368,15,19,322,210,1440
8000129,8003200,0,2,0,0,0
8000139,8000013,31,34,965,285,9870
8000139,8000139,53,72,673,180,9720
8000139,8000170,31,37,558,210,5940
8000142,8000080,34,38,749,90,6150
8000142,8000142,171,216,308,90,6180
8000142,8000149,34,41,220,120,1890
8000142,8000227,15,36,81,0,660
8000142,8000251,61,74,99,60,990
8000142,8000266,75,99,251,90,2790
8000147,8000050,21,24,966,195,7920
8000147,8000098,2,2,510,510,630
8000147,8000147,61,66,1360,450,7890
8000147,8000152,9,10,249,225,630
8000147,8000237,3,3,420,390,600
8000147,8000238,12,14,744,345,3270
8000147,8000271,2,2,3135,3135,4110
8000147,8000307,1,1,90,90,90
8000147,8002549,20,20,2343,1530,6840
8000147,8002554,4,6,125,105,690
8000147,8003102,4,4,1290,1290,1650
8000149,8000036,22,22,918,885,2490
8000149,8000076,42,50,388,60,3150
8000149,8000080,86,110,256,120,3930
8000149,8000142,31,40,362,195,2460
8000149,8000149,233,286,411,150,4800
8000149,8000227,2,2,225,225,300
8000149,8000263,61,74,340,180,2040
8000149,8002461,44,54,618,225,4770
8000150,8000105,21,23,413,180,3630
8000150,8000111,18,20,273,90,2430
8000150,8000115,43,43,952,570,6000
8000150,8000128,1,1,3120,3120,3120
8000150,8000150,165,182,481,240,6000
8000150,8000260,18,21,394,150,1920
8000150,8002041,62,67,247,210,900
8000150,8070004,64,64,142,120,1650
8000152,8000004,10,18,162,30,1560
8000152,8000036,19,21,157,90,630
8000152,8000049,9,15,104,30,570
8000152,8000050,6,9,60,60,210
8000152,8000064,33,50,144,30,1800
8000152,8000128,43,53,431,120,3180
8000152,8000147,9,10,630,105,3000
8000152,8000152,211,277,416,120,5640
8000152,8000162,3,5,24,30,60
8000152,8000238,4,4,1718,570,5640
8000152,8000252,28,39,225,90,2040
8000152,8000279,25,34,269,60,4650
8000152,8000732,0,1,0,0,0
8000152,8002549,10,10,2130,1995,4830
8000152,8003487,16,20,148,90,690
8000152,8004760,1,2,90,90,180
8000152,8006552,25,28,590,525,1980
8000152,8010334,2,3,50,60,90
8000152,8010404,8,9,617,270,2190
8000155,8000155,36,48,309,60,2820
8000155,8000181,14,24,222,30,1320
8000155,8003102,33,38,306,60,2640
8000156,8000055,1,1,150,150,150
8000156,8000096,7,8,379,285,1080
8000156,8000105,2,2,240,240,240
8000156,8000156,259,296,369,150,8400
8000156,8000191,2,2,1530,1530,2820
8000156,8000244,104,115,222,150,1290
8000156,8000377,31,34,761,240,8400
8000156,8001920,5,8,754,450,1860
8000156,8006053,3,4,592,480,1410
8000156,8006421,81,90,348,120,4380
8000159,8000049,23,31,255,60,3270
8000159,8000159,35,53,217,60,3360
8000159,8010224,17,29,92,30,1560
8000162,8000004,10,17,62,30,270
8000162,8000036,59,80,149,60,3600
8000162,8000059,27,36,71,30,570
8000162,8000152,4,5,66,30,150
8000162,8000162,109,157,265,60,4800
8000162,8000252,7,8,638,690,1530
8000162,8000732,18,28,754,120,4800
8000163,8000163,21,25,142,120,690
8000163,8000170,10,12,125,75,540
8000168,8000064,8,10,885,270,3390
8000168,8000152,1,1,1290,1290,1290
8000168,8000168,19,24,685,240,3480
8000168,8000238,12,13,443,180,1710
8000168,8010310,9,11,423,360,1110
