from_stop_id,to_stop_id,delay_count,entries_count,avg_delay,median_delay,max_delay
8000001,8000001,43,87,111,0,870
8000001,8000085,19,20,370,225,1380
8000001,8000086,19,21,244,150,1320
8000001,8000207,3,7,120,0,300
8000001,8000208,26,41,92,60,1140
8000002,8000002,16,16,317,270,660
8000002,8000078,13,18,127,75,570
8000002,8000170,8,9,73,60,150
8000002,8000329,12,17,134,30,570
8000002,8001751,8,8,386,315,720
8000004,8000004,67,103,177,90,1110
8000004,8000036,11,13,132,120,600
8000004,8000152,15,18,113,60,540
8000004,8000162,16,17,97,90,510
8000004,8000196,15,16,285,210,1050
8000004,8000297,46,52,271,180,1170
8000009,8000009,82,95,250,90,4350
8000009,8000067,15,18,157,30,690
8000009,8000091,17,22,87,60,390
8000009,8000122,18,24,444,60,4290
8000009,8000284,54,63,163,120,1200
8000013,8000013,222,233,407,210,6750
8000013,8000057,31,41,80,30,630
8000013,8000078,57,65,218,150,900
8000013,8000139,29,32,338,270,1440
8000013,8000170,27,30,199,210,540
8000013,8000261,9,9,840,750,2340
8000013,8004158,102,109,534,240,6750
8000025,8000025,92,112,289,180,2490
8000025,8000228,36,48,199,90,1650
8000025,8000260,36,36,178,150,600
8000025,8000284,5,7,116,60,300
8000025,8001844,65,73,341,270,2100
8000025,8010101,12,16,495,165,2340
8000029,8000029,59,63,610,390,3450
8000029,8000115,22,25,703,450,3180
8000029,8000128,1,2,0,0,60
8000029,8003200,32,33,479,390,2850
8000029,8010097,17,18,407,315,2460
8000031,8000031,130,142,403,210,2430
8000031,8000068,65,70,326,240,1680
8000031,8000244,1,1,60,60,60
8000031,8000377,76,90,468,240,2460
8000036,8000004,13,14,313,165,1110
8000036,8000036,78,82,630,330,5310
8000036,8000149,18,19,445,330,1290
8000036,8000152,9,9,660,570,1080
8000036,8000162,61,77,408,150,5280
8000036,8000252,1,1,4800,4800,4800
8000036,8000732,1,1,90,90,90
8000036,8002461,48,55,307,90,4290
8000039,8000039,44,47,830,450,3450
8000039,8000045,23,24,791,750,2010
8000039,8000189,22,24,179,165,540
8000039,8000236,1,1,120,120,120
8000039,8000240,10,13,374,270,1740
8000041,8000041,405,451,534,300,6210
8000041,8000080,183,192,684,390,6450
8000041,8000098,206,225,498,300,4620
8000041,8000192,34,34,235,210,1200
8000041,8000251,31,34,194,150,870
8000044,8000044,116,136,732,525,2970
8000044,8000206,15,16,1054,765,2790
8000044,8000207,51,59,786,570,3210
8000044,8000310,60,63,705,480,2700
8000045,8000039,22,23,1274,1020,4020
8000045,8000045,31,33,1096,900,3630
8000045,8000206,17,17,1205,870,2850
8000046,8000046,24,24,381,360,1350
8000046,8000074,14,14,542,510,1440
8000046,8000532,2,2,120,120,150
8000046,8003020,22,41,126,30,600
8000046,8005556,18,20,261,135,1440
8000049,8000049,45,55,509,210,4290
8000049,8000128,8,9,333,180,1050
8000049,8000152,15,17,401,180,1350
8000049,8000159,21,31,248,60,3420
8000049,8004760,1,1,360,360,360
8000049,8006552,9,10,486,360,1530
8000049,8010224,8,9,1053,840,4200
8000050,8000050,108,117,819,270,8010
8000050,8000070,27,29,582,270,5580
8000050,8000147,18,19,2215,1830,8220
8000050,8000152,6,7,163,90,570
8000050,8000168,8,9,147,120,420
8000050,8000263,3,3,1560,90,4530
8000050,8000291,1,1,270,270,270
8000050,8000294,14,18,923,405,3960
8000050,8001443,20,22,506,225,1740
8000050,8006076,29,33,485,180,3450
8000055,8000055,242,299,212,120,2400
8000055,8000096,7,10,225,45,1080
8000055,8000156,2,2,45,45,60
8000055,8000191,11,15,442,240,2280
8000055,8000339,9,12,55,60,120
8000055,8003184,114,137,284,180,2010
8000055,8006053,1,1,240,240,240
8000055,8006421,49,73,129,60,1050
8000057,8000013,38,40,172,90,780
8000057,8000057,135,148,237,120,3900
8000057,8000194,37,40,170,120,930
8000057,8000249,25,30,199,90,1200
8000057,8004158,45,49,339,180,3960
8000058,8000058,43,45,275,180,1230
8000058,8002549,5,5,306,180,810
8000058,8002554,27,28,275,120,1170
8000058,8010216,7,7,399,420,450
8000058,8010324,16,16,172,120,420
8000059,8000059,68,80,391,300,1800
8000059,8000162,31,35,522,420,1830
8000059,8000252,3,3,620,630,630
8000059,8000294,21,23,338,360,960
8000059,8000732,2,2,870,870,1680
8000064,8000064,16,23,814,210,8040
8000064,8000152,33,49,155,60,2010
8000064,8000168,9,11,1227,270,7920
8000067,8000009,16,18,312,255,900
8000067,8000067,30,34,245,195,990
8000067,8000096,10,11,224,210,450
8000067,8001751,8,8,184,120,540
8000068,8000031,67,72,479,195,2460
8000068,8000068,134,145,379,210,2640
8000068,8000105,65,73,365,300,1440
8000068,8000156,1,1,90,90,90
8000068,8000377,1,1,840,840,840
8000068,8002041,42,45,100,60,420
8000068,8070003,0,1,0,0,0
8000070,8000050,28,29,423,210,1560
8000070,8000070,56,58,518,240,5580
8000070,8000291,2,2,2760,2760,5430
8000070,8000522,25,27,499,360,5610
8000073,8000073,24,51,93,0,1740
8000073,8000290,1,1,60,60,60
8000073,8001790,7,18,78,0,810
8000073,8003400,13,20,150,30,1710
8000074,8000046,12,13,203,120,450
8000074,8000074,15,16,362,300,1380
8000074,8000383,27,29,329,210,1440
8000076,8000076,91,101,345,240,1620
8000076,8000149,44,51,358,240,1830
8000076,8000571,49,50,406,300,1320
8000076,8000961,24,34,133,60,750
8000078,8000002,17,19,175,180,510
8000078,8000013,54,66,299,90,4020
8000078,8000078,70,85,307,120,4050
8000078,8000122,23,28,227,60,960
8000078,8000284,3,5,276,150,990
8000080,8000041,171,190,536,390,4650
8000080,8000080,224,246,633,360,6720
8000080,8000149,102,114,478,345,5340
8000080,8000192,58,68,320,210,1260
8000080,8000207,5,5,1848,1050,5580
8000080,8000251,72,78,192,120,1110
8000080,8000263,16,17,1793,1350,7080
8000080,8000307,6,6,625,705,990
8000080,8000961,46,72,79,30,720
8000080,8073368,3,3,1590,630,3720
8000082,8000082,360,399,463,300,5790
8000082,8000085,192,197,569,390,4710
8000082,8000086,183,202,396,210,5610
8000085,8000001,19,21,964,690,2790
8000085,8000082,176,202,363,210,5820
8000085,8000085,651,711,572,300,5970
8000085,8000086,65,67,1035,570,4320
8000085,8000098,51,57,214,120,1140
8000085,8000207,106,115,815,390,6210
8000085,8000266,85,93,451,210,2280
8000085,8003368,91,99,451,330,2460
8000085,8073368,24,27,339,270,1320
8000086,8000001,17,19,224,180,690
8000086,8000082,185,197,510,330,4740
8000086,8000085,69,71,1017,480,5700
8000086,8000086,542,582,579,300,5670
8000086,8000098,74,76,987,495,5940
8000086,8000118,1,1,810,810,810
8000086,8000259,157,163,420,240,5460
8000086,8000286,61,72,450,180,2460
8000091,8000009,16,22,500,60,4380
8000091,8000091,29,44,305,60,4410
8000091,8000260,17,22,112,60,660
8000095,8000095,30,41,110,60,1230
8000095,8000298,0,1,0,0,0
8000095,8000301,0,1,-60,-60,-60
8000095,8000309,3,4,128,150,210
8000096,8000055,8,11,248,60,1200
8000096,8000067,10,11,169,180,360
8000096,8000096,107,119,558,270,5880
8000096,8000156,9,11,365,300,810
8000096,8000170,38,43,935,420,6300
8000096,8000191,2,2,390,390,390
8000096,8000235,20,24,160,90,810
8000096,8000244,31,34,262,135,1290
8000096,8000329,6,6,210,180,360
8000096,8001055,20,33,114,30,690
8000096,8001920,16,19,185,120,930
8000096,8005424,10,11,475,210,1410
8000096,8005776,3,3,280,270,450
8000096,8006053,31,42,303,165,1830
8000096,8006421,2,4,232,120,690
8000098,8000041,216,226,586,300,6180
8000098,8000085,51,56,161,120,570
8000098,8000086,76,76,974,630,4710
8000098,8000098,588,632,583,360,6180
8000098,8000118,76,84,294,135,1620
8000098,8000259,191,218,428,300,2310
8000098,8000263,5,5,1680,1830,2940
8000098,8000266,46,52,573,450,2670
8000098,8002549,2,2,660,660,1140
8000101,8000101,67,79,167,120,690
8000101,8000177,17,25,188,90,690
8000101,8000191,1,1,120,120,120
8000101,8000299,1,1,90,90,90
8000101,8001833,26,47,84,60,360
8000102,8000102,57,78,229,120,1230
8000102,8002370,27,41,255,90,1260
8000102,8004838,28,39,186,120,900
8000103,8000103,4,4,705,630,1440
8000103,8000312,2,2,150,150,180
8000103,8005362,17,21,437,90,3270
8000105,8000068,68,75,376,180,2730
8000105,8000096,1,1,30,30,30
8000105,8000105,123,146,812,465,5460
8000105,8000111,12,14,264,75,2010
8000105,8000115,17,18,673,450,3120
8000105,8000150,27,30,1436,975,5280
8000105,8000240,38,42,408,165,2340
8000105,8000244,52,54,777,345,5910
8000105,8000260,14,14,810,615,1920
8000105,8002041,61,69,326,180,2370
8000105,8002042,60,78,107,30,720
8000105,8003200,8,8,338,225,870
8000105,8010097,0,1,-30,-30,-30
8000105,8010101,7,7,574,240,2160
8000105,8070003,62,66,504,195,3450
8000105,8070004,6,8,101,60,300
8000107,8000107,167,206,372,150,7140
8000107,8000191,2,2,2055,2055,3210
8000107,8000290,41,53,122,60,750
8000107,8000774,7,7,810,630,2280
