from_stop_id,to_stop_id,delay_count,entries_count,avg_delay,median_delay,max_delay
8000001,8000001,54,87,215,60,1410
8000001,8000085,11,16,324,90,2400
8000001,8000086,16,17,399,360,780
8000001,8000207,4,7,253,90,990
8000001,8000208,32,41,169,150,720
8000002,8000002,13,16,328,225,1380
8000002,8000078,13,18,142,105,510
8000002,8000329,12,17,191,90,1230
8000002,8001751,6,8,326,210,1380
8000004,8000004,63,103,289,60,2430
8000004,8000036,11,13,335,270,1290
8000004,8000152,12,18,103,30,720
8000004,8000162,17,17,284,180,1050
8000004,8000196,14,16,292,165,1410
8000004,8000297,46,52,475,300,2430
8000009,8000009,74,95,324,90,3780
8000009,8000067,12,18,163,60,1170
8000009,8000091,12,22,37,30,210
8000009,8000122,16,24,76,30,420
8000009,8000284,55,63,457,120,3000
8000013,8000013,152,233,340,120,5730
8000013,8000057,26,41,72,30,900
8000013,8000078,50,65,468,210,3450
8000013,8000139,21,32,290,75,2520
8000013,8000170,16,30,163,105,750
8000013,8000261,1,9,17,0,150
8000013,8004158,83,117,493,150,5760
8000025,8000025,97,118,320,180,2520
8000025,8000228,42,53,161,60,1140
8000025,8000260,33,36,167,90,1020
8000025,8000284,4,7,159,60,810
8000025,8001844,68,73,320,210,1740
8000025,8010101,15,15,574,420,2460
8000029,8000029,53,63,757,300,6420
8000029,8000115,21,25,940,180,3690
8000029,8000128,2,2,150,150,270
8000029,8003200,24,33,717,180,3210
8000029,8010097,16,18,223,180,720
8000031,8000031,115,144,178,90,1830
8000031,8000068,52,71,128,60,720
8000031,8000244,1,1,1650,1650,1650
8000031,8000377,73,91,174,60,1830
8000036,8000004,14,14,452,240,1200
8000036,8000036,77,79,1323,960,9330
8000036,8000149,40,42,1167,660,8040
8000036,8000152,9,9,2983,2520,5310
8000036,8000162,62,76,649,210,9300
8000036,8000252,1,1,3480,3480,3480
8000036,8000732,1,1,2100,2100,2100
8000039,8000039,66,92,421,90,9210
8000039,8000045,33,40,250,135,1650
8000039,8000189,21,24,172,105,570
8000039,8000206,2,6,35,0,180
8000039,8000236,1,1,60,60,60
8000039,8000240,42,53,536,120,9030
8000041,8000041,360,436,648,240,10680
8000041,8000080,164,185,647,300,8790
8000041,8000098,174,217,722,240,10440
8000041,8000192,28,34,349,210,1230
8000041,8000251,18,34,114,30,510
8000044,8000044,140,179,802,300,7890
8000044,8000085,2,2,4455,4455,8370
8000044,8000206,16,17,2036,1530,8940
8000044,8000207,87,101,691,300,6660
8000044,8000310,57,68,583,210,7980
8000045,8000039,32,38,654,120,9150
8000045,8000045,68,79,480,180,8940
8000045,8000206,34,41,294,120,1620
8000046,8000046,18,24,575,570,1590
8000046,8000074,10,14,771,930,1530
8000046,8000532,2,2,540,540,660
8000046,8003020,21,41,131,30,1020
8000046,8005556,16,20,258,120,1230
8000049,8000049,48,55,1435,360,30030
8000049,8000128,7,9,3593,390,29880
8000049,8000152,16,17,639,630,1560
8000049,8000159,23,31,589,60,4950
8000049,8004760,1,1,840,840,840
8000049,8006552,9,10,765,330,4170
8000049,8010224,8,9,1500,600,8550
8000050,8000050,111,117,852,270,9360
8000050,8000070,29,29,1494,120,9660
8000050,8000147,18,19,1645,1800,4140
8000050,8000152,6,7,1329,300,3810
8000050,8000168,8,9,157,120,420
8000050,8000263,2,3,140,180,240
