from_stop_id,to_stop_id,delay_count,entries_count,avg_delay,median_delay,max_delay
8000001,8000001,41,76,202,30,4740
8000001,8000085,10,18,125,30,1320
8000001,8000086,9,19,95,0,870
8000001,8000207,7,7,1410,750,4650
8000001,8000208,22,34,70,30,360
8000002,8000170,5,7,51,30,150
8000002,8000329,5,8,101,45,600
8000004,8000004,35,96,69,0,1980
8000004,8000036,3,13,7,0,30
8000004,8000152,6,16,22,0,90
8000004,8000162,6,17,25,0,240
8000004,8000196,8,15,176,30,1980
8000004,8000297,23,48,71,0,1890
8000009,8000009,58,89,220,30,5550
8000009,8000067,12,15,314,60,2970
8000009,8000091,12,19,137,30,930
8000009,8000122,4,19,-2,0,30
8000009,8000284,39,54,323,90,6360
8000013,8000013,112,150,199,60,2460
8000013,8000057,12,40,46,0,690
8000013,8000078,33,45,156,60,1110
8000013,8000139,20,26,128,60,1110
8000013,8000170,19,25,246,90,2370
8000013,8000261,3,3,280,270,540
8000013,8004158,57,75,188,60,1830
8000025,8000025,64,109,127,30,2250
8000025,8000150,2,2,45,45,60
8000025,8000228,31,51,72,30,600
8000025,8000260,28,33,111,60,720
8000025,8000284,2,6,190,0,810
8000025,8001844,61,69,204,120,2280
8000025,8010101,10,13,81,60,630
8000029,8000029,44,54,157,75,1620
8000029,8000115,17,21,237,120,1800
8000029,8000128,1,1,60,60,60
8000029,8003200,21,27,114,60,1320
8000029,8010097,4,8,98,15,420
8000031,8000031,67,102,83,30,600
8000031,8000377,37,70,57,30,600
8000036,8000004,13,14,45,45,90
8000036,8000036,84,108,310,90,2790
8000036,8000149,23,26,381,75,2850
8000036,8000152,21,27,399,150,1290
8000036,8000162,42,68,145,30,2610
8000036,8000252,1,1,270,270,270
8000036,8002461,37,58,83,30,960
8000039,8000039,61,87,244,60,3180
8000039,8000045,31,37,256,150,1230
8000039,8000189,20,20,86,60,240
8000039,8000206,5,6,580,180,2190
8000039,8000240,27,36,356,105,3870
8000039,8000275,2,2,60,60,60
8000041,8000041,267,359,273,60,8370
8000041,8000080,113,152,349,150,3390
8000041,8000098,109,175,205,30,8310
8000041,8000192,20,21,54,30,150
8000041,8000251,23,33,104,30,450
8000044,8000044,111,165,362,90,6510
8000044,8000206,17,17,941,390,6630
8000044,8000207,76,92,322,90,2820
8000044,8000310,43,60,199,60,1410
8000045,8000039,27,37,144,30,1350
8000045,8000045,61,75,260,120,2610
8000045,8000206,33,38,693,150,11610
8000046,8000074,7,9,93,120,180
8000046,8003020,20,25,114,30,780
8000046,8005556,16,17,86,30,780
8000049,8000049,33,46,327,150,2790
8000049,8000128,6,9,447,120,2670
8000049,8000152,10,14,251,195,750
8000049,8000159,15,26,188,75,1500
8000049,8006552,1,2,120,120,240
8000049,8010224,9,14,396,45,2850
8000050,8000050,55,78,330,60,8520
8000050,8000070,17,27,50,60,150
8000050,8000147,11,18,407,150,2400
8000050,8000152,1,2,30,30,60
8000050,8000263,1,4,0,-30,90
8000050,8000294,15,19,774,90,8370
8000050,8001443,14,20,69,30,540
