from_stop_id,to_stop_id,delay_count,entries_count,avg_delay,median_delay,max_delay
8000001,8000001,55,87,164,60,3450
8000001,8000085,12,20,196,30,1530
8000001,8000086,19,21,181,150,630
8000001,8000207,7,7,810,390,3690
8000001,8000208,30,41,148,60,900
8000002,8000002,15,15,328,240,1350
8000002,8000078,17,18,185,135,480
8000002,8000170,9,9,100,90,180
8000002,8000329,15,17,244,90,1410
8000002,8001751,7,7,321,150,1170
8000004,8000004,51,99,175,30,2520
8000004,8000036,8,13,106,60,420
8000004,8000152,14,18,303,255,1410
8000004,8000162,17,17,157,120,510
8000004,8000196,8,14,99,60,390
8000004,8000297,38,50,313,150,2370
8000009,8000009,40,54,253,90,4980
8000009,8000067,12,18,157,60,1170
8000009,8000284,48,63,192,90,4800
8000013,8000013,189,211,417,180,4110
8000013,8000057,27,42,164,30,2580
8000013,8000078,52,65,206,90,1590
8000013,8000139,23,25,187,150,1440
8000013,8000170,24,25,380,210,1320
8000013,8000261,1,2,1350,1350,2700
8000013,8000262,1,1,3840,3840,3840
8000013,8004158,95,103,543,330,3150
8000025,8000025,101,118,571,315,5850
8000025,8000228,48,53,632,150,5940
8000025,8000260,34,36,368,165,2670
8000025,8000284,7,7,270,300,450
8000025,8001844,66,73,343,270,1590
8000025,8010101,13,15,626,420,1530
8000029,8000029,66,76,226,120,2520
8000029,8000115,20,25,298,150,2730
8000029,8000128,3,3,120,90,240
8000029,8003200,27,39,104,60,540
8000029,8010097,11,18,83,30,690
8000031,8000031,111,140,162,60,1560
8000031,8000068,61,69,179,60,1530
8000031,8000244,1,1,420,420,420
8000031,8000377,65,89,140,90,1440
8000036,8000004,11,14,259,210,1200
8000036,8000036,99,111,835,360,5010
8000036,8000149,21,22,965,450,5160
8000036,8000152,22,23,1696,1290,3450
8000036,8000162,59,77,276,90,2070
8000036,8000252,1,1,2910,2910,2910
8000036,8000732,0,1,0,0,0
8000036,8002461,61,67,348,90,3120
8000039,8000039,71,91,509,120,6420
8000039,8000045,30,41,345,120,3180
8000039,8000189,22,24,105,90,300
8000039,8000206,5,5,1098,540,2670
8000039,8000240,42,52,629,165,4770
8000041,8000041,354,436,557,180,8160
8000041,8000080,160,185,891,330,8160
8000041,8000098,174,217,340,120,5370
8000041,8000192,30,34,196,150,810
8000041,8000251,30,34,164,90,870
8000044,8000044,141,165,913,630,6060
8000044,8000206,17,17,2102,1920,4350
8000044,8000207,82,90,783,450,6030
8000044,8000310,63,68,711,435,4590
8000045,8000039,27,38,737,195,7890
8000045,8000045,54,80,579,150,7740
8000045,8000206,32,42,481,195,5340
8000046,8000046,22,24,370,195,1950
8000046,8000074,14,14,737,285,2850
8000046,8000532,2,2,90,90,120
8000046,8003020,32,41,164,60,990
8000049,8000049,44,66,558,240,4650
8000049,8000128,6,9,213,60,1110
8000049,8000152,19,22,1137,750,4560
8000049,8000159,23,31,225,60,1200
8000049,8004760,1,1,870,870,870
8000049,8006552,10,10,396,255,1200
8000049,8010224,12,15,638,270,2970
8000050,8000050,112,118,651,180,5970
8000050,8000070,27,29,677,120,3060
8000050,8000147,18,19,2307,2460,5880
8000050,8000152,1,1,270,270,270
8000050,8000263,2,4,60,30,180
8000050,8000294,16,19,406,150,2130
8000050,8001443,21,22,282,60,3240
8000050,8006076,25,31,128,60,480
8000055,8000055,249,299,184,120,1800
8000055,8000096,6,8,176,105,780
8000055,8000156,0,1,0,0,0
8000055,8000191,10,15,148,60,1140
8000055,8000236,0,2,0,0,0
8000055,8000339,13,13,164,30,780
8000055,8001920,1,2,120,120,330
8000055,8003184,107,137,210,120,1560
8000055,8006053,1,1,30,30,30
8000055,8006421,52,73,199,90,1890
8000057,8000013,30,42,216,60,1440
8000057,8000057,122,155,205,90,2790
8000057,8000194,32,43,191,30,2760
8000057,8000249,18,30,165,30,1290
8000057,8004158,42,50,157,90,690
8000058,8000058,36,45,198,60,1620
8000058,8002549,5,5,114,90,270
8000058,8002554,14,28,105,15,1440
8000058,8010216,8,9,363,210,1440
8000058,8010324,13,14,186,135,720
8000059,8000059,68,80,375,180,3660
8000059,8000162,31,35,419,210,2190
8000059,8000252,3,3,1670,1440,2820
8000059,8000294,20,23,420,180,3780
8000059,8000732,1,2,45,45,90
8000064,8000064,12,23,146,30,1590
8000064,8000152,29,49,105,30,1740
8000064,8000168,9,11,112,60,420
8000067,8000009,15,18,505,135,5040
8000067,8000067,27,34,335,90,4770
8000067,8000096,8,11,115,30,690
8000067,8001751,7,8,240,120,1110
8000068,8000031,63,71,147,90,1590
8000068,8000068,117,143,152,60,1620
8000068,8000105,60,72,185,90,1440
8000068,8000156,1,1,120,120,120
8000068,8000377,1,1,240,240,240
8000068,8002041,39,45,64,60,330
8000068,8070003,1,1,90,90,90
8000070,8000050,20,29,96,30,810
8000070,8000070,50,58,402,90,3030
8000070,8000291,2,2,60,60,60
8000070,8000522,21,27,719,210,2970
8000073,8000073,24,51,117,0,1470
8000073,8000290,1,1,30,30,30
8000073,8001790,5,18,42,0,360
8000073,8003400,13,20,242,180,1350
8000074,8000046,12,13,362,90,1050
8000074,8000074,15,16,546,150,2760
8000074,8000383,25,29,269,60,2790
8000076,8000076,64,94,107,60,1380
8000076,8000149,33,47,114,60,1350
8000076,8000571,42,47,136,120,360
8000078,8000002,18,19,287,360,540
8000078,8000013,53,66,313,90,2730
8000078,8000078,69,85,329,150,2730
8000078,8000122,22,28,236,75,1560
8000078,8000284,4,5,648,510,1590
8000080,8000041,161,182,384,150,5250
8000080,8000080,214,248,641,240,5490
8000080,8000142,19,20,592,450,2340
8000080,8000149,93,107,607,180,3480
8000080,8000192,48,69,133,60,1380
8000080,8000251,85,96,205,120,2010
8000080,8000263,37,38,1543,1185,5850
8000080,8000307,5,6,145,120,420
8000082,8000082,220,351,309,60,5700
8000082,8000085,109,172,275,90,5820
8000082,8000086,120,179,359,90,4170
8000085,8000001,18,21,560,360,2490
8000085,8000082,125,179,353,60,4500
8000085,8000085,613,866,383,90,7200
8000085,8000086,50,59,1858,1530,7410
8000085,8000087,33,58,226,75,2040
8000085,8000098,43,56,139,60,1170
8000085,8000207,102,126,641,240,5610
8000085,8000266,79,90,269,90,2460
8000085,8003368,25,99,222,0,2550
8000085,8073368,13,25,289,240,1260
8000086,8000001,16,19,321,180,2580
8000086,8000082,99,172,239,30,5640
8000086,8000085,52,68,416,135,3240
8000086,8000086,376,491,537,120,7620
8000086,8000098,59,77,1677,1410,7770
8000086,8000118,1,1,2370,2370,2370
8000086,8000259,131,159,341,120,4200
8000086,8000286,5,9,177,60,1080
8000087,8000080,1,1,1230,1230,1230
8000087,8000085,36,57,279,60,1230
8000087,8000087,124,146,658,390,4200
8000087,8000207,19,19,1018,840,2850
8000087,8000266,66,72,963,690,3990
8000087,8003368,48,57,405,270,1410
8000091,8000260,16,17,171,180,330
8000095,8000095,32,38,133,60,1200
8000095,8000301,1,1,60,60,60
8000095,8000309,1,2,15,15,30
8000096,8000055,9,10,144,105,420
8000096,8000067,11,12,98,75,330
8000096,8000096,78,83,559,360,3510
8000096,8000156,7,8,150,165,270
