from_stop_id,to_stop_id,delay_count,entries_count,avg_delay,median_delay,max_delay
8000001,8000001,59,87,127,60,990
8000001,8000085,12,22,98,30,960
8000001,8000086,17,21,141,90,840
8000001,8000207,7,7,351,270,780
8000001,8000208,26,41,158,30,4470
8000002,8000078,13,17,236,30,2880
8000002,8000170,9,9,63,60,120
8000004,8000004,43,105,118,0,2460
8000004,8000036,8,13,30,30,90
8000004,8000152,7,18,22,0,120
8000004,8000162,4,17,18,0,150
8000004,8000196,13,17,247,60,960
8000004,8000297,31,53,142,30,2430
8000009,8000009,70,98,151,75,1710
8000009,8000067,13,18,82,30,450
8000009,8000091,11,22,93,15,480
8000009,8000122,14,25,130,30,1920
8000009,8000260,1,1,900,900,900
8000009,8000284,51,63,127,90,840
8000013,8000009,1,1,510,510,510
8000013,8000013,168,193,362,120,4590
8000013,8000057,33,48,70,30,720
8000013,8000078,36,47,147,90,660
8000013,8000139,30,33,312,120,2910
8000013,8000170,19,24,241,105,1560
8000013,8000261,10,10,531,630,870
8000013,8004158,87,95,514,210,4680
8000025,8000025,75,92,269,150,2400
8000025,8000228,39,53,143,60,1680
8000025,8000260,36,36,205,90,1710
8000025,8000284,4,5,210,180,480
8000025,8001844,38,44,248,180,2160
8000025,8010101,13,13,254,150,1800
8000029,8000029,59,76,148,60,690
8000029,8000115,24,25,302,270,660
8000029,8000128,2,3,90,120,150
8000029,8003200,26,39,105,90,420
8000029,8010097,9,18,120,30,420
8000031,8000031,109,132,347,180,5370
8000031,8000068,61,66,345,240,1440
8000031,8000244,1,1,5340,5340,5340
8000031,8000377,56,66,263,120,2310
8000036,8000004,14,14,77,60,300
8000036,8000036,105,126,446,270,3180
8000036,8000149,27,30,710,480,2670
8000036,8000152,26,30,459,240,1440
8000036,8000162,51,77,160,60,2460
8000036,8000252,1,1,1320,1320,1320
8000036,8000732,0,1,0,0,0
8000036,8002461,53,67,214,60,3120
8000039,8000039,61,78,290,120,3210
8000039,8000045,32,39,305,90,3030
8000039,8000189,22,24,426,105,1980
8000039,8000206,3,4,472,105,1740
8000039,8000236,1,1,120,120,120
8000039,8000240,28,35,222,120,1770
8000041,8000041,315,411,296,90,8580
8000041,8000080,136,159,411,120,8580
8000041,8000098,155,202,226,60,3180
8000041,8000192,35,35,125,60,540
8000041,8000251,24,34,109,90,540
8000041,8000961,16,16,746,615,1620
8000044,8000044,72,82,755,375,4410
8000044,8000207,36,42,281,120,1590
8000044,8000310,44,55,899,390,4380
8000045,8000039,30,36,254,90,2490
8000045,8000045,64,76,323,165,2940
8000045,8000206,35,40,382,180,2910
8000046,8000046,24,24,439,150,2250
8000046,8000074,14,14,285,90,1530
8000046,8000532,2,2,330,330,630
8000046,8003020,32,41,220,60,2310
8000046,8005556,16,18,228,90,1290
8000049,8000049,40,63,385,60,6090
8000049,8000128,10,13,258,210,720
8000049,8000152,8,17,185,0,1500
8000049,8000159,14,31,97,0,1080
8000049,8004760,0,1,0,0,0
8000049,8006552,9,11,1015,90,6000
8000049,8010224,7,9,200,60,1290
8000049,8010404,3,3,1110,1050,2250
8000050,8000050,102,115,389,150,2700
8000050,8000070,22,29,139,60,1410
8000050,8000147,17,18,1190,825,3000
8000050,8000152,1,1,90,90,90
8000050,8000263,3,3,520,660,660
8000050,8000294,17,18,517,240,1710
8000050,8001443,19,22,299,90,2760
8000050,8006076,22,31,71,60,330
8000055,8000055,193,283,120,60,1080
8000055,8000096,10,11,196,150,540
8000055,8000156,0,1,-30,-30,-30
8000055,8000191,6,9,87,90,480
8000055,8000236,1,2,120,120,240
8000055,8000339,12,12,68,60,150
8000055,8003184,94,132,142,60,1350
8000055,8006053,3,4,195,105,570
8000055,8006421,49,64,107,60,420
8000057,8000013,40,48,178,90,1110
8000057,8000057,148,167,209,90,1620
8000057,8000194,40,51,152,60,1380
8000057,8000249,23,30,159,90,780
8000057,8004158,42,50,284,165,1680
8000058,8000058,38,46,387,90,5790
8000058,8002549,5,5,588,90,1680
8000058,8002554,17,28,170,30,1710
8000058,8010216,6,8,454,210,2520
8000058,8010324,13,16,510,90,5640
8000059,8000059,59,80,250,75,2400
8000059,8000162,31,35,367,120,2490
8000059,8000252,3,3,890,390,2250
8000059,8000294,20,23,335,210,1860
8000059,8000732,1,2,30,30,60
8000064,8000064,20,29,450,90,2370
8000064,8000152,34,51,196,30,3480
8000064,8000168,14,15,546,150,2370
8000067,8000009,16,18,250,195,930
8000067,8000067,32,34,176,90,900
8000067,8000096,18,19,178,150,660
8000068,8000031,58,66,315,120,5430
8000068,8000068,124,137,313,150,5460
8000068,8000096,1,1,90,90,90
8000068,8000105,65,71,313,240,1410
8000068,8000156,1,1,390,390,390
8000068,8000244,1,1,420,420,420
8000068,8000377,1,1,270,270,270
8000068,8002041,37,44,96,60,720
8000068,8070003,0,1,-90,-90,-90
8000070,8000050,16,29,82,30,1020
8000070,8000070,45,58,115,60,1410
8000070,8000291,1,2,660,660,1320
8000070,8000522,17,27,84,60,630
8000073,8000073,37,75,295,0,2820
8000073,8000163,14,14,441,450,990
8000073,8001790,26,36,370,30,2580
8000073,8003400,16,22,281,45,2640
8000074,8000046,13,13,568,330,2160
8000074,8000074,15,16,461,270,2070
8000074,8000383,28,29,348,90,2520
8000076,8000076,71,103,201,60,2280
8000076,8000149,22,38,148,30,2250
8000076,8000571,40,51,235,90,1140
8000076,8000961,37,48,139,75,720
8000078,8000002,15,17,268,90,3060
8000078,8000013,42,53,241,120,1890
8000078,8000078,38,49,219,90,1920
8000078,8000122,19,24,238,105,1410
8000078,8000284,1,1,120,120,120
8000080,8000041,130,151,233,90,3210
8000080,8000080,168,204,399,120,8700
8000080,8000142,38,40,419,120,3060
8000080,8000149,72,92,355,120,8880
8000080,8000192,60,83,103,60,1020
8000080,8000251,75,78,113,75,1440
8000080,8000263,29,34,758,450,2820
8000080,8000307,13,15,116,90,360
8000080,8000961,64,88,75,60,930
8000082,8000082,248,333,231,120,8580
8000082,8000085,141,160,240,150,3030
8000082,8000086,140,173,250,90,8580
8000085,8000001,22,22,252,105,1740
8000085,8000082,138,173,222,90,8580
8000085,8000085,721,865,274,90,8640
8000085,8000086,52,55,853,480,6030
8000085,8000087,49,58,171,150,900
8000085,8000098,48,56,137,90,540
8000085,8000207,67,80,403,120,3120
8000085,8000266,107,126,165,90,1920
8000085,8001773,1,1,750,750,750
8000085,8003368,35,40,805,300,4200
8000085,8073368,37,39,407,240,2790
8000086,8000001,11,19,74,30,690
8000086,8000082,127,160,202,90,3030
8000086,8000085,50,54,460,285,1890
8000086,8000086,397,487,344,120,8550
8000086,8000098,74,84,619,240,6000
8000086,8000118,6,6,270,150,960
8000086,8000259,133,161,307,90,8580
8000086,8000286,3,3,370,240,660
8000087,8000085,41,57,115,60,660
8000087,8000087,98,147,302,60,4500
8000087,8000207,12,12,800,225,2910
8000087,8000266,62,73,341,120,4440
8000087,8003368,35,57,101,30,630
8000087,8073368,8,8,664,240,3000
8000091,8000009,10,22,83,0,360
8000091,8000091,21,44,94,0,510
8000091,8000260,15,22,185,75,840
