from_stop_id,to_stop_id,delay_count,entries_count,avg_delay,median_delay,max_delay
8000001,8000001,55,87,501,60,9150
8000001,8000085,12,20,182,30,2190
8000001,8000086,15,21,314,180,1740
8000001,8000207,7,7,1834,1470,5670
8000001,8000208,35,41,677,180,4650
8000002,8000002,13,16,502,225,2400
8000002,8000078,10,16,60,30,330
8000002,8000170,8,9,97,120,240
8000002,8000329,12,17,249,60,2160
8000002,8001751,6,8,536,270,2520
8000004,8000004,54,93,266,60,2580
8000004,8000036,11,13,335,210,1470
8000004,8000152,13,18,185,105,840
8000004,8000162,16,17,307,270,840
8000004,8000196,7,13,141,30,1380
8000004,8000297,40,45,466,270,2520
8000009,8000009,74,95,185,60,2550
8000009,8000067,15,18,238,90,1950
8000009,8000091,16,22,68,60,300
8000009,8000122,16,24,64,30,390
8000009,8000284,50,63,182,90,2550
8000013,8000013,214,234,622,240,6120
8000013,8000057,31,42,125,30,1110
8000013,8000078,54,64,273,120,2130
8000013,8000139,30,32,587,150,3960
8000013,8000170,27,30,622,225,3000
8000013,8000261,8,9,1663,1410,5100
8000013,8004158,107,109,753,300,6030
8000025,8000025,108,118,477,210,3090
8000025,8000228,45,53,305,180,2010
8000025,8000260,34,36,238,90,2040
8000025,8000284,5,7,111,90,360
8000025,8001844,66,73,434,210,2250
8000025,8010101,11,15,728,360,2550
8000029,8000029,66,73,416,210,2580
8000029,8000115,22,25,613,330,2580
8000029,8000128,2,3,70,60,150
8000029,8003200,34,38,343,210,2040
8000029,8010097,14,18,265,135,1140
8000031,8000031,128,145,485,240,6480
8000031,8000068,67,72,655,390,6540
8000031,8000244,1,1,270,270,270
8000031,8000377,75,91,340,210,4110
8000036,8000004,13,14,654,420,2160
8000036,8000036,99,111,807,630,6150
8000036,8000149,22,22,787,690,1440
8000036,8000152,23,23,1273,1050,2370
8000036,8000162,57,77,397,150,3360
8000036,8000252,1,1,2400,2400,2400
8000036,8000732,0,1,0,0,0
8000036,8002461,62,67,485,150,6240
8000039,8000039,70,90,251,60,4020
8000039,8000045,28,40,137,60,630
8000039,8000189,21,24,171,135,810
8000039,8000206,4,5,1338,720,4230
8000039,8000236,1,1,60,60,60
8000039,8000240,38,52,224,90,2160
8000041,8000041,352,432,542,150,8700
8000041,8000080,155,183,821,210,8970
8000041,8000098,175,215,388,120,6540
8000041,8000192,34,34,154,120,510
8000041,8000251,25,34,131,90,1140
8000044,8000044,116,182,396,90,5580
8000044,8000206,16,17,1375,480,5670
8000044,8000207,88,107,315,150,4380
8000044,8000310,52,68,292,135,5580
