from_stop_id,to_stop_id,delay_count,entries_count,avg_delay,median_delay,max_delay
8000001,8000001,42,81,191,30,2280
8000001,8000085,7,19,129,0,1020
8000001,8000086,11,20,138,30,810
8000001,8000207,4,7,129,30,450
8000001,8000208,16,37,45,0,420
8000002,8000002,10,12,218,135,780
8000002,8000170,3,7,26,0,60
8000002,8000329,9,14,109,60,600
8000002,8001751,5,6,250,165,780
8000004,8000004,41,104,121,0,1530
8000004,8000036,5,13,48,0,240
8000004,8000152,9,18,73,15,450
8000004,8000162,15,18,130,90,450
8000004,8000196,10,16,116,30,900
8000004,8000297,29,52,166,30,1560
8000009,8000009,67,91,182,30,1740
8000009,8000067,9,15,110,30,930
8000009,8000091,15,20,230,45,1470
8000009,8000122,15,21,131,60,780
8000009,8000284,39,57,138,60,1680
8000013,8000013,118,157,511,150,5580
8000013,8000057,11,37,3,0,180
8000013,8000078,14,16,352,285,1170
8000013,8000139,27,31,322,120,2310
8000013,8000170,25,29,514,180,4110
8000013,8000261,6,6,755,705,1440
8000013,8004158,54,80,553,105,5520
8000025,8000025,73,101,341,60,6960
8000025,8000228,28,43,169,30,1680
8000025,8000260,28,33,103,90,540
8000025,8000284,2,6,130,0,510
8000025,8001844,57,62,254,135,1260
8000025,8010101,10,14,1455,435,6870
8000029,8000029,46,55,246,150,960
8000029,8000115,17,22,289,150,960
8000029,8000128,1,2,15,15,30
8000029,8003200,16,24,209,165,570
8000029,8010097,10,11,164,90,420
8000031,8000031,81,96,178,60,2910
8000031,8000068,27,28,154,75,900
8000031,8000377,51,75,138,30,2880
8000036,8000004,8,14,124,45,870
8000036,8000036,101,110,733,360,4200
8000036,8000149,23,25,1327,420,4980
8000036,8000152,25,25,1063,870,2640
8000036,8000162,55,74,309,60,3780
8000036,8000732,2,2,600,600,780
8000036,8002461,48,64,214,90,1770
8000039,8000039,43,78,218,60,1440
8000039,8000045,19,32,153,30,1020
8000039,8000189,20,22,102,75,360
8000039,8000206,5,6,680,720,1380
8000039,8000240,19,35,183,60,900
8000041,8000041,246,380,412,75,14160
8000041,8000080,118,158,612,165,14100
8000041,8000098,105,188,287,30,5280
8000041,8000192,9,24,51,0,660
8000041,8000251,17,34,112,15,960
8000044,8000044,12,46,43,0,690
8000044,8000310,20,38,114,30,750
8000045,8000039,15,34,154,0,990
8000045,8000045,28,57,189,0,1170
8000045,8000206,15,27,181,60,1140
8000046,8000046,19,24,252,180,870
8000046,8000074,9,12,385,270,930
8000046,8000532,1,2,45,45,90
8000046,8003020,25,39,69,30,240
8000046,8005556,17,18,150,120,660
8000049,8000049,39,48,473,135,4890
8000049,8000128,8,9,917,150,4980
8000049,8000152,13,16,135,90,720
8000049,8000159,13,25,101,30,600
8000049,8006552,7,8,319,225,960
8000049,8010224,7,8,1061,570,3030
8000050,8000050,100,115,604,90,14550
8000050,8000070,27,28,128,60,600
