from_stop_id,to_stop_id,delay_count,entries_count,avg_delay,median_delay,max_delay
8000001,8000001,51,87,168,30,2430
8000001,8000085,15,22,179,105,1560
8000001,8000086,19,20,270,120,2340
8000001,8000207,7,7,467,270,1170
8000001,8000208,30,41,113,60,690
8000002,8000078,15,17,252,240,810
8000002,8000170,9,9,623,360,1770
8000004,8000004,35,103,81,0,1590
8000004,8000036,11,13,189,90,510
8000004,8000152,11,18,102,90,360
8000004,8000162,9,17,48,30,300
8000004,8000196,7,16,197,0,1560
8000004,8000297,28,52,100,30,960
8000009,8000009,68,79,192,90,1980
8000009,8000067,8,10,114,60,420
8000009,8000091,14,21,239,30,1680
8000009,8000122,12,23,98,30,1230
8000009,8000260,1,1,60,60,60
8000009,8000284,52,55,158,90,960
8000013,8000013,187,222,1049,180,12690
8000013,8000057,20,48,75,0,780
8000013,8000078,46,59,297,90,3360
8000013,8000139,28,33,1610,120,8940
8000013,8000170,25,30,2741,240,12390
8000013,8000261,9,9,3087,1800,12600
8000013,8004158,97,105,940,270,9270
8000025,8000025,104,123,439,150,3690
8000025,8000228,51,55,323,90,2340
8000025,8000260,34,36,211,75,2250
8000025,8000284,7,7,416,390,870
8000025,8001844,69,75,346,150,4080
8000025,8010101,14,15,764,150,3780
8000029,8000029,67,76,204,150,990
8000029,8000115,23,25,182,120,810
8000029,8000128,3,3,110,150,150
8000029,8003200,33,39,165,90,630
8000029,8010097,12,18,172,30,1080
8000031,8000031,105,146,373,60,7140
8000031,8000068,63,72,468,120,7140
8000031,8000244,1,1,30,30,30
8000031,8000377,59,92,248,30,2700
8000036,8000004,14,14,351,135,1260
8000036,8000036,88,103,501,300,2580
8000036,8000149,26,30,750,570,2640
8000036,8000152,30,30,727,600,1770
8000036,8000162,44,67,94,60,750
8000036,8000252,1,1,510,510,510
8000036,8002461,41,62,136,30,2460
8000039,8000039,59,91,528,60,14100
8000039,8000045,27,40,238,60,3120
8000039,8000189,21,24,95,90,270
8000039,8000206,5,5,3450,1110,14070
8000039,8000240,38,53,423,90,4230
8000041,8000041,361,427,327,120,8040
8000041,8000080,159,182,403,120,8010
8000041,8000098,169,211,285,90,3210
8000041,8000192,33,35,87,90,240
8000041,8000251,32,34,155,150,420
8000044,8000044,131,177,513,240,13920
8000044,8000206,14,16,823,630,2250
8000044,8000207,86,103,554,210,13920
8000044,8000310,56,67,451,270,5940
8000045,8000039,30,38,496,60,4740
8000045,8000045,59,79,378,90,4860
8000045,8000206,28,41,237,60,3030
8000046,8000046,24,24,594,330,2820
8000046,8000074,12,14,446,270,1170
8000046,8000532,2,2,225,225,240
8000046,8003020,30,41,424,60,4980
8000046,8005556,14,18,177,45,1380
8000049,8000049,49,55,495,180,3360
8000049,8000128,9,9,1167,930,3990
8000049,8000152,16,17,388,120,1380
8000049,8000159,22,31,194,60,1350
8000049,8004760,1,1,180,180,180
8000049,8006552,10,10,627,90,2610
8000049,8010224,8,9,387,270,1320
8000050,8000050,78,86,669,210,4440
8000050,8000070,26,29,258,120,1650
8000050,8000147,19,20,1707,1575,4440
8000050,8000152,7,7,326,180,960
8000050,8000168,9,9,107,90,240
8000050,8000263,2,4,38,30,90
8000050,8000291,1,1,180,180,180
8000050,8000294,19,19,651,360,2700
8000050,8001443,16,22,157,90,1140
8000050,8006076,24,33,143,30,2640
8000055,8000055,230,295,209,90,15840
8000055,8000096,7,11,398,90,2760
8000055,8000156,1,1,210,210,210
8000055,8000191,11,14,1479,135,15840
8000055,8000339,12,12,170,120,810
8000055,8003184,114,135,183,90,1530
8000055,8006053,1,1,210,210,210
8000055,8006421,54,73,115,90,600
8000057,8000013,42,48,255,90,1830
8000057,8000057,126,167,167,90,1890
8000057,8000194,33,51,75,30,690
8000057,8000249,18,30,64,30,330
8000057,8004158,45,50,158,120,690
8000058,8000058,39,45,133,60,870
8000058,8002549,5,5,108,120,180
8000058,8002554,17,28,118,30,720
8000058,8010216,7,7,223,150,510
8000058,8010324,14,16,98,90,240
8000059,8000059,59,80,141,60,2280
8000059,8000162,27,35,93,60,510
8000059,8000252,2,3,30,30,60
8000059,8000294,21,23,309,150,2370
8000059,8000732,0,2,0,0,0
8000064,8000064,16,23,166,60,1200
8000064,8000152,34,49,187,30,1860
8000064,8000168,10,11,235,90,1200
8000067,8000009,7,10,282,135,840
8000067,8000067,14,18,242,90,870
8000067,8000096,8,9,643,300,2970
8000067,8000235,1,1,60,60,60
8000068,8000031,55,74,268,30,2790
8000068,8000068,120,149,338,60,7140
8000068,8000105,64,75,462,90,7140
8000068,8000156,1,1,150,150,150
8000068,8000377,1,1,30,30,30
8000068,8002041,43,45,162,60,2340
8000068,8070003,0,1,-30,-30,-30
8000070,8000050,15,29,40,30,330
8000070,8000070,43,58,157,90,1650
8000070,8000291,2,2,840,840,1590
8000070,8000522,22,27,187,120,1170
8000073,8000073,36,75,439,0,5700
8000073,8000163,12,14,699,150,4290
8000073,8001790,26,36,538,45,6060
8000073,8003400,13,22,409,60,3330
8000074,8000046,11,13,552,180,2820
8000074,8000074,13,16,471,180,2790
8000074,8000383,25,29,286,90,1200
8000076,8000076,49,101,122,0,2010
8000076,8000149,26,51,107,30,990
8000076,8000571,28,50,163,45,1980
8000076,8000961,17,34,26,15,240
8000078,8000002,13,17,341,330,1410
8000078,8000013,48,64,237,60,4170
8000078,8000078,45,67,347,60,4140
8000078,8000122,21,28,506,165,3210
8000078,8000261,0,1,0,0,0
8000078,8000284,4,5,180,270,300
8000080,8000041,156,176,332,135,3120
8000080,8000080,196,238,457,195,4830
8000080,8000098,1,1,30,30,30
8000080,8000142,35,39,329,90,3330
8000080,8000149,92,103,297,120,3840
8000080,8000192,56,69,151,60,2220
8000080,8000251,71,78,260,90,5730
8000080,8000263,36,38,1002,570,4800
8000080,8000307,6,6,145,120,270
8000080,8000961,21,72,57,0,900
8000082,8000082,289,377,238,90,4230
8000082,8000085,157,183,271,150,2610
8000082,8000086,156,194,230,90,4170
8000085,8000001,21,22,270,120,1590
8000085,8000044,2,2,525,525,600
8000085,8000082,143,194,206,60,4260
8000085,8000085,649,857,212,60,8280
8000085,8000086,48,58,777,180,8250
