from_stop_id,to_stop_id,delay_count,entries_count,avg_delay,median_delay,max_delay
8000001,8000001,10,10,1275,405,6000
8000001,8000085,13,19,158,60,990
8000001,8000086,12,21,147,60,1350
8000001,8000207,1,1,480,480,480
8000001,8000208,4,4,2085,1065,6150
8000002,8000002,9,12,150,135,510
8000002,8000078,13,17,132,60,630
8000002,8000170,6,7,60,60,120
8000002,8000329,5,6,140,105,300
8000002,8001751,4,6,145,105,510
8000004,8000004,49,104,157,0,2580
8000004,8000036,10,13,58,60,150
8000004,8000152,17,18,163,45,990
8000004,8000162,9,18,80,15,360
8000004,8000196,10,16,268,30,2550
8000004,8000297,33,52,224,60,1650
8000009,8000009,70,91,179,90,2610
8000009,8000067,12,15,236,60,2580
8000009,8000091,13,20,237,30,1770
8000009,8000122,16,21,106,60,990
8000009,8000284,48,57,126,90,900
8000013,8000013,176,232,413,120,8670
8000013,8000057,19,40,182,0,2340
8000013,8000078,47,57,275,90,2280
8000013,8000139,16,29,681,30,8700
8000013,8000170,19,28,109,30,870
8000013,8000260,8,13,388,30,2310
8000013,8000261,5,5,378,180,1410
8000013,8000262,2,3,70,60,150
8000013,8004158,83,101,538,210,6990
8000025,8000025,88,112,460,165,7200
8000025,8000150,2,2,390,390,510
8000025,8000228,39,49,199,150,1050
8000025,8000260,30,33,205,120,1710
8000025,8000284,6,7,2464,1770,7170
8000025,8001844,62,69,426,270,2910
8000025,8010101,14,15,958,180,5490
8000029,8000029,41,56,154,60,1260
8000029,8000115,15,22,203,60,1410
8000029,8000128,1,2,45,45,90
8000029,8003200,15,27,74,30,510
8000029,8010097,9,11,237,180,1080
8000031,8000031,111,141,436,90,8580
8000031,8000068,62,71,616,180,8580
8000031,8000244,1,1,720,720,720
8000031,8000377,68,86,316,60,3750
8000036,8000004,13,14,141,90,450
8000036,8000036,98,113,783,420,4770
8000036,8000149,21,22,1182,525,5430
8000036,8000152,19,23,1094,660,4380
8000036,8000162,55,77,475,210,4740
8000036,8000252,1,1,570,570,570
8000036,8000732,0,1,0,0,0
8000036,8002461,46,69,198,90,2310
8000039,8000039,59,78,735,210,6240
8000039,8000045,28,32,685,270,3540
8000039,8000189,21,22,284,75,4620
8000039,8000206,4,6,1245,675,4710
8000039,8000240,31,35,845,180,6000
8000041,8000041,163,205,360,120,5940
8000041,8000080,97,110,348,150,2430
8000041,8000098,85,103,410,150,6060
8000041,8000192,21,24,49,60,120
8000041,8000251,0,22,0,0,0
8000044,8000044,99,125,996,510,8850
8000044,8000087,9,14,201,120,1020
8000044,8000206,2,3,1020,180,2880
8000044,8000207,50,54,1208,555,9750
8000044,8000310,43,54,983,300,6300
8000045,8000039,29,34,913,285,6420
8000045,8000045,62,67,833,300,6360
8000045,8000206,29,33,814,300,6390
8000046,8000046,20,24,164,105,660
8000046,8000074,10,12,210,90,690
8000046,8000532,2,2,390,390,630
8000046,8003020,21,39,59,30,270
8000046,8005556,13,18,117,60,480
8000049,8000049,18,31,341,60,3420
8000049,8000152,12,16,469,75,3120
8000049,8000159,18,25,179,90,1410
8000049,8010224,5,8,574,75,3420
8000050,8000050,84,97,599,150,7800
8000050,8000070,22,29,247,60,2160
8000050,8000147,19,19,1001,630,3300
8000050,8000152,5,7,150,120,360
8000050,8000263,3,4,90,30,300
8000050,8000294,17,19,1457,300,7890
8000050,8001443,18,22,179,105,810
8000050,8006076,24,30,111,30,1320
8000055,8000055,191,276,130,30,2820
8000055,8000096,1,2,90,90,210
8000055,8000156,1,1,120,120,120
8000055,8000191,6,12,38,15,330
8000055,8000339,5,11,25,0,90
8000055,8001920,2,5,228,-60,1380
8000055,8003184,92,124,187,60,2760
8000055,8006421,42,67,94,30,840
8000057,8000013,34,40,585,210,2340
8000057,8000057,128,147,359,90,2550
8000057,8000194,39,51,123,60,900
8000057,8000249,22,27,306,120,2190
8000057,8004158,39,46,319,150,2190
8000058,8000058,35,38,888,285,5160
8000058,8002549,3,5,2382,1140,6390
8000058,8002554,17,21,743,180,3930
8000058,8010216,6,7,874,450,2940
8000058,8010324,13,14,542,270,3120
8000059,8000059,33,55,97,30,930
8000059,8000162,22,35,66,30,570
8000059,8000252,2,6,135,-30,960
8000059,8000294,17,27,93,60,510
8000059,8000732,1,2,30,30,60
8000064,8000064,13,21,427,30,2820
8000064,8000152,29,49,246,30,2730
8000064,8000168,8,11,265,120,900
8000067,8000009,13,15,158,150,600
8000067,8000067,25,29,211,120,2760
8000067,8001751,4,6,90,60,270
8000068,8000031,57,70,297,60,2910
8000068,8000068,123,150,525,120,8580
8000068,8000105,64,73,622,180,8580
8000068,8000115,0,2,-150,-150,-150
8000068,8000128,1,1,1170,1170,1170
8000068,8000156,1,2,2865,2865,6030
8000068,8000191,2,2,2895,2895,3000
8000068,8000377,0,1,0,0,0
8000068,8002041,41,46,72,30,450
8000068,8010097,1,1,2820,2820,2820
8000070,8000050,24,29,189,30,1500
8000070,8000070,45,58,233,60,2130
8000070,8000291,1,2,30,30,60
8000070,8000522,15,27,252,60,2100
8000073,8000073,17,55,126,0,1500
8000073,8000290,2,3,160,240,240
8000073,8001790,5,18,30,0,270
8000073,8003400,11,22,220,15,1500
8000074,8000046,11,11,98,60,510
8000074,8000074,9,14,154,60,660
8000074,8000383,21,26,192,60,900
8000076,8000076,54,97,137,60,2490
8000076,8000149,26,48,111,30,780
8000076,8000571,34,49,183,60,2610
8000076,8000961,18,30,65,30,300
8000078,8000002,14,18,198,90,720
8000078,8000013,56,62,559,180,7020
8000078,8000078,72,82,581,210,7050
8000078,8000122,24,26,700,255,2910
8000078,8000261,0,1,0,0,0
8000078,8000284,3,5,30,60,480
8000080,8000041,83,108,316,60,5910
8000080,8000080,187,229,418,120,5880
8000080,8000086,1,1,3330,3330,3330
8000080,8000098,5,6,510,345,1680
8000080,8000118,19,19,415,270,1710
8000080,8000142,29,35,303,60,3540
8000080,8000149,95,108,479,210,5130
8000080,8000192,67,88,104,90,840
8000080,8000207,1,6,-55,-60,180
8000080,8000251,70,77,170,60,1800
8000080,8000263,21,32,362,105,2970
8000080,8000307,17,19,182,180,540
8000080,8000961,13,21,61,30,360
8000080,8073368,1,3,300,-30,990
8000082,8000082,288,366,421,120,6270
8000082,8000085,166,181,540,270,6240
8000082,8000086,127,185,324,60,4710
8000085,8000001,18,19,189,120,810
8000085,8000082,132,185,317,60,4740
8000085,8000085,296,369,427,120,5400
8000085,8000086,45,52,733,435,4080
8000085,8000087,36,43,153,90,1140
8000085,8000207,35,51,314,30,3570
8000085,8003368,38,41,688,390,3240
8000085,8073368,57,66,697,480,5580
8000086,8000001,9,20,99,0,510
8000086,8000082,161,181,484,240,6270
8000086,8000085,45,54,788,330,5370
8000086,8000086,422,543,448,120,6210
8000086,8000098,76,88,596,135,4710
8000086,8000259,116,160,223,60,2730
8000086,8000286,30,49,572,60,4020
8000087,8000044,13,18,655,330,2580
8000087,8000085,21,43,34,0,330
8000087,8000087,109,137,573,270,5460
8000087,8000207,2,2,135,135,240
8000087,8000266,58,68,599,255,5460
8000087,8003368,33,40,407,210,3600
8000087,8073368,11,13,1128,570,4050
8000091,8000009,13,21,134,30,1050
8000091,8000091,19,41,182,0,1830
8000091,8000260,14,20,261,30,1770
8000095,8000095,37,41,225,90,3090
8000095,8000298,1,1,3090,3090,3090
8000095,8000301,1,2,15,15,60
8000095,8000309,3,3,180,90,390
8000096,8000055,0,2,-45,-45,0
8000096,8000096,33,37,690,300,4320
8000096,8000156,4,6,130,165,240
8000096,8000170,18,20,914,525,4110
8000096,8000191,3,3,750,570,1380
8000096,8000235,14,19,215,60,1020
8000096,8000244,23,27,271,90,1590
8000096,8001055,7,10,36,30,90
8000096,8001920,13,17,78,60,270
8000096,8006053,23,35,94,30,600
8000096,8006421,1,1,900,900,900
8000098,8000041,88,102,343,150,2490
8000098,8000080,7,8,859,300,4830
8000098,8000086,64,84,640,240,6180
8000098,8000098,444,555,383,150,6180
8000098,8000118,110,136,305,120,4320
8000098,8000259,142,183,298,180,2340
8000098,8000263,12,12,1125,690,3480
8000098,8000266,24,35,257,120,1800
8000098,8000307,15,18,158,135,420
8000098,8002549,2,2,270,270,360
8000101,8000101,3,24,31,0,720
8000101,8000177,14,16,101,30,750
8000101,8001833,1,20,2,0,30
8000102,8000102,39,69,119,30,1770
8000102,8002370,26,35,196,60,1800
8000102,8004838,16,36,48,0,330
8000103,8000103,5,6,575,255,2160
8000103,8000312,2,2,1290,1290,2250
8000103,8002549,0,1,-90,-90,-90
8000103,8005362,14,22,140,30,990
8000105,8000068,51,74,197,60,2970
8000105,8000096,1,1,900,900,900
8000105,8000105,99,127,625,180,6420
8000105,8000111,12,14,161,30,1230
8000105,8000115,12,14,482,180,2580
8000105,8000150,22,25,629,180,3240
8000105,8000156,1,1,120,120,120
8000105,8000191,1,1,5280,5280,5280
8000105,8000244,46,46,619,390,3270
8000105,8000260,15,17,856,330,6480
8000105,8002041,50,65,121,60,690
8000105,8002042,46,60,76,30,1170
8000105,8003200,6,8,158,45,690
8000105,8010101,7,7,1003,420,4230
8000105,8070003,45,58,592,135,6840
8000105,8070004,14,20,60,30,390
8000107,8000107,114,155,321,90,4440
8000107,8000191,1,1,150,150,150
8000107,8000290,46,58,207,135,1740
8000107,8000774,7,8,292,195,1080
8000108,8000108,40,45,319,120,5190
8000108,8000116,9,9,387,150,1350
8000111,8000105,9,12,995,390,3000
8000111,8000111,73,127,229,60,3060
8000111,8000124,13,18,287,90,1380
8000111,8000150,9,14,54,30,240
8000111,8000728,13,46,55,0,750
